ID,is_correct
2996,True
2997,False
2998,False
2999,False
3000,True
3001,False
3002,False
3003,True
3004,True
3005,False
3006,True
3007,False
3008,True
3009,True
3010,True
3011,False
3012,True
3013,False
3014,True
3015,True
3016,False
3017,False
3018,True
3019,True
3020,True
3021,False
3022,False
3023,False
3024,True
3025,False
3026,True
3027,False
3028,True
3029,True
3030,True
3031,True
3032,False
3033,False
3034,True
3035,True
3036,True
3037,False
3038,False
3039,False
3040,True
3041,False
3042,True
3043,True
3044,False
3045,True
3046,True
3047,True
3048,True
3049,True
3050,True
3051,False
3052,True
3053,True
3054,False
3055,False
3056,True
3057,True
3058,True
3059,False
3060,False
3061,False
3062,False
3063,True
3064,False
3065,True
3066,False
3067,True
3068,False
3069,False
3070,True
3071,True
3072,True
3073,False
3074,False
3075,True
3076,False
3077,False
3078,True
3079,False
3080,False
3081,False
3082,True
3083,False
3084,True
3085,False
3086,False
3087,True
3088,False
3089,False
3090,False
3091,False
3092,False
3093,False
3094,False
3095,False
3096,False
3097,False
3098,False
3099,False
3100,False
3101,False
3102,True
3103,False
3104,False
3105,True
3106,False
3107,True
3108,False
3109,False
3110,True
3111,True
3112,True
3113,True
3114,False
3115,False
3116,False
3117,True
3118,True
3119,True
3120,False
3121,False
3122,True
3123,True
3124,True
3125,False
3126,True
3127,False
3128,False
3129,True
3130,False
3131,True
3132,True
3133,False
3134,False
3135,True
3136,False
3137,False
3138,False
3139,False
3140,True
3141,True
3142,True
3143,True
3144,False
3145,True
3146,False
3147,False
3148,True
3149,True
3150,False
3151,False
3152,True
3153,True
3154,True
3155,True
3156,False
3157,False
3158,True
3159,True
3160,False
3161,True
3162,True
3163,True
3164,True
3165,True
3166,True
3167,True
3168,False
3169,False
3170,False
3171,False
3172,True
3173,True
3174,False
3175,False
3176,True
3177,False
3178,False
3179,True
3180,False
3181,True
3182,True
3183,False
3184,True
3185,True
3186,False
3187,False
3188,False
3189,False
3190,True
3191,True
3192,True
3193,True
3194,False
3195,True
3196,True
3197,False
3198,False
3199,False
3200,True
3201,False
3202,True
3203,False
3204,True
3205,False
3206,False
3207,True
3208,True
3209,False
3210,True
3211,False
3212,False
3213,True
3214,True
3215,False
3216,True
3217,False
3218,True
3219,True
3220,False
3221,False
3222,True
3223,True
3224,True
3225,False
3226,False
3227,True
3228,True
3229,False
3230,True
3231,False
3232,True
3233,True
3234,False
3235,False
3236,False
3237,True
3238,True
3239,False
3240,False
3241,True
3242,True
3243,True
3244,False
3245,True
3246,False
3247,True
3248,True
3249,True
3250,False
3251,True
3252,False
3253,False
3254,True
3255,False
3256,True
3257,False
3258,False
3259,True
3260,False
3261,False
3262,True
3263,True
3264,True
3265,True
3266,False
3267,True
3268,False
3269,True
3270,True
3271,True
3272,True
3273,True
3274,False
3275,False
3276,False
3277,False
3278,False
3279,True
3280,False
3281,True
3282,False
3283,True
3284,True
3285,False
3286,False
3287,False
3288,False
3289,False
3290,True
3291,False
3292,False
3293,False
3294,True
3295,False
3296,True
3297,True
3298,False
3299,True
3300,False
3301,False
3302,True
3303,False
3304,False
3305,False
3306,True
3307,True
3308,False
3309,True
3310,False
3311,False
3312,False
3313,False
3314,False
3315,False
3316,False
3317,False
3318,True
3319,False
3320,False
3321,False
3322,True
3323,True
3324,True
3325,False
3326,True
3327,True
3328,False
3329,False
3330,True
3331,True
3332,True
3333,True
3334,True
3335,True
3336,True
3337,True
3338,True
3339,False
3340,False
3341,True
3342,False
3343,True
3344,False
3345,True
3346,True
3347,False
3348,False
3349,False
3350,True
3351,False
3352,False
3353,True
3354,False
3355,True
3356,True
3357,True
3358,False
3359,True
3360,True
3361,False
3362,True
3363,True
3364,False
3365,True
3366,False
3367,True
3368,True
3369,True
3370,True
3371,True
3372,True
3373,False
3374,False
3375,True
3376,False
3377,True
3378,True
3379,True
3380,False
3381,False
3382,False
3383,True
3384,False
3385,False
3386,False
3387,False
3388,False
3389,False
3390,False
3391,False
3392,False
3393,True
3394,False
3395,True
3396,False
3397,True
3398,True
3399,False
3400,False
3401,True
3402,False
3403,True
3404,False
3405,True
3406,True
3407,False
3408,True
3409,True
3410,True
3411,False
3412,True
3413,False
3414,False
3415,False
3416,True
3417,False
3418,True
3419,False
3420,False
3421,True
3422,True
3423,False
3424,False
3425,True
3426,False
3427,False
3428,False
3429,False
3430,False
3431,False
3432,True
3433,True
3434,True
3435,True
3436,False
3437,True
3438,True
3439,True
3440,True
3441,True
3442,False
3443,False
3444,False
3445,True
3446,False
3447,False
3448,False
3449,False
3450,True
3451,False
3452,True
3453,True
3454,True
3455,False
3456,True
3457,True
3458,True
3459,False
3460,False
3461,True
3462,False
3463,True
3464,True
3465,True
3466,True
3467,True
3468,True
3469,False
3470,True
3471,False
3472,False
3473,False
3474,True
3475,True
3476,False
3477,True
3478,False
3479,False
3480,False
3481,False
3482,False
3483,True
3484,True
3485,False
3486,False
3487,True
3488,False
3489,False
3490,False
3491,False
3492,False
3493,False
3494,False
3495,False
3496,True
3497,True
3498,False
3499,False
3500,True
3501,False
3502,True
3503,True
3504,False
3505,True
3506,True
3507,True
3508,True
3509,False
3510,True
3511,True
3512,False
3513,True
3514,True
3515,True
3516,True
3517,True
3518,True
3519,False
3520,False
3521,True
3522,True
3523,False
3524,True
3525,False
3526,True
3527,False
3528,False
3529,True
3530,False
3531,False
3532,True
3533,True
3534,False
3535,True
3536,True
3537,False
3538,True
3539,False
3540,True
3541,True
3542,False
3543,False
3544,False
3545,False
3546,True
3547,False
3548,False
3549,False
3550,True
3551,True
3552,True
3553,True
3554,True
3555,False
3556,True
3557,True
3558,False
3559,False
3560,False
3561,True
3562,False
3563,True
3564,False
3565,True
3566,False
3567,True
3568,False
3569,True
3570,False
3571,False
3572,True
3573,False
3574,True
3575,False
3576,True
3577,True
3578,False
3579,False
3580,False
3581,False
3582,False
3583,True
3584,False
3585,False
3586,True
3587,True
3588,True
3589,True
3590,False
3591,True
3592,True
3593,True
3594,True
3595,True
3596,True
3597,True
3598,True
3599,True
3600,False
3601,True
3602,True
3603,False
3604,True
3605,True
3606,True
3607,False
3608,False
3609,True
3610,True
3611,True
3612,True
3613,True
3614,False
3615,False
3616,True
3617,True
3618,True
3619,False
3620,False
3621,True
3622,False
3623,True
3624,False
3625,False
3626,False
3627,True
3628,True
3629,False
3630,False
3631,True
3632,False
3633,True
3634,False
3635,False
3636,False
3637,False
3638,False
3639,False
3640,True
3641,True
3642,False
3643,True
3644,True
3645,False
3646,False
3647,True
3648,False
3649,True
3650,False
3651,True
3652,False
3653,False
3654,False
3655,True
3656,False
3657,False
3658,True
3659,False
3660,False
3661,True
3662,True
3663,False
3664,True
3665,True
3666,True
3667,False
3668,False
3669,False
3670,False
3671,True
3672,True
3673,False
3674,False
3675,True
3676,True
3677,True
3678,True
3679,False
3680,False
3681,False
3682,True
3683,True
3684,False
3685,False
3686,True
3687,True
3688,False
3689,True
3690,True
3691,True
3692,True
3693,True
3694,True
3695,False
3696,False
3697,True
3698,True
3699,False
3700,False
3701,True
3702,True
3703,False
3704,True
3705,True
3706,False
3707,False
3708,True
3709,False
3710,True
3711,False
3712,True
3713,False
3714,True
3715,True
3716,True
3717,False
3718,True
3719,True
3720,False
3721,False
3722,True
3723,False
3724,False
3725,False
3726,True
3727,False
3728,False
3729,False
3730,False
3731,True
3732,True
3733,False
3734,True
3735,False
3736,True
3737,False
3738,True
3739,False
3740,False
3741,True
3742,False
3743,False
3744,True
3745,False
3746,False
3747,True
3748,False
3749,True
3750,False
3751,True
3752,False
3753,False
3754,True
3755,False
3756,False
3757,False
3758,False
3759,False
3760,True
3761,True
3762,False
3763,False
3764,True
3765,True
3766,False
3767,True
3768,True
3769,False
3770,False
3771,True
3772,True
3773,False
3774,True
3775,False
3776,True
3777,True
3778,False
3779,True
3780,True
3781,False
3782,True
3783,False
3784,False
3785,True
3786,False
3787,False
3788,True
3789,False
3790,False
3791,False
3792,False
3793,False
3794,True
3795,True
3796,False
3797,True
3798,True
3799,True
3800,False
3801,True
3802,True
3803,False
3804,False
3805,False
3806,False
3807,False
3808,False
3809,True
3810,False
3811,True
3812,False
3813,True
3814,True
3815,False
3816,True
3817,False
3818,True
3819,False
3820,True
3821,False
3822,True
3823,False
3824,False
3825,False
3826,False
3827,True
3828,False
3829,False
3830,True
3831,False
3832,False
3833,False
3834,True
3835,True
3836,True
3837,False
3838,False
3839,False
3840,True
3841,True
3842,True
3843,False
3844,False
3845,False
3846,True
3847,True
3848,False
3849,False
3850,False
3851,True
3852,False
3853,True
3854,True
3855,False
3856,True
3857,True
3858,False
3859,True
3860,False
3861,True
3862,False
3863,True
3864,False
3865,True
3866,True
3867,True
3868,True
3869,True
3870,True
3871,False
3872,True
3873,False
3874,True
3875,False
3876,False
3877,False
3878,False
3879,True
3880,False
3881,False
3882,False
3883,True
3884,False
3885,False
3886,False
3887,False
3888,False
3889,False
3890,False
3891,False
3892,True
3893,True
3894,False
3895,True
3896,True
3897,True
3898,False
3899,False
3900,True
3901,True
3902,False
3903,True
3904,True
3905,False
3906,False
3907,False
3908,True
3909,True
3910,False
3911,True
3912,True
3913,True
3914,False
3915,True
3916,True
3917,True
3918,False
3919,False
3920,True
3921,True
3922,False
3923,True
3924,False
3925,False
3926,False
3927,True
3928,True
3929,True
3930,False
3931,False
3932,True
3933,False
3934,True
3935,True
3936,False
3937,True
3938,True
3939,True
3940,False
3941,True
3942,False
3943,True
3944,False
3945,False
3946,False
3947,False
3948,True
3949,True
3950,False
3951,True
3952,True
3953,True
3954,True
3955,False
3956,True
3957,False
3958,True
3959,False
3960,True
3961,False
3962,False
3963,False
3964,True
3965,True
3966,False
3967,True
3968,False
3969,True
3970,True
3971,False
3972,True
3973,True
3974,False
3975,False
3976,False
3977,True
3978,False
3979,True
3980,False
3981,False
3982,True
3983,False
3984,False
3985,True
3986,False
3987,True
3988,True
3989,True
3990,False
3991,True
3992,True
3993,True
3994,False
3995,True
3996,True
3997,False
3998,False
3999,True
4000,False
4001,False
4002,True
4003,True
4004,False
4005,False
4006,True
4007,True
4008,False
4009,True
4010,False
4011,False
4012,False
4013,True
4014,False
4015,True
4016,False
4017,True
4018,True
4019,False
4020,False
4021,False
4022,False
4023,True
4024,True
4025,False
4026,False
4027,False
4028,False
4029,False
4030,False
4031,False
4032,False
4033,False
4034,True
4035,True
4036,False
4037,False
4038,True
4039,True
4040,False
4041,False
4042,True
4043,False
4044,False
4045,True
4046,True
4047,True
4048,False
4049,True
4050,False
4051,False
4052,False
4053,False
4054,True
4055,True
4056,True
4057,False
4058,False
4059,False
4060,True
4061,True
4062,False
4063,False
4064,True
4065,True
4066,True
4067,True
4068,True
4069,False
4070,True
4071,False
4072,False
4073,True
4074,True
4075,False
4076,True
4077,True
4078,True
4079,True
4080,False
4081,True
4082,False
4083,False
4084,False
4085,True
4086,True
4087,True
4088,False
4089,True
4090,False
4091,False
4092,True
4093,True
4094,True
4095,True
4096,False
4097,False
4098,True
4099,True
4100,True
4101,True
4102,False
4103,True
4104,False
4105,False
4106,False
4107,False
4108,True
4109,False
4110,True
4111,True
4112,True
4113,False
4114,True
4115,False
4116,False
4117,False
4118,False
4119,True
4120,True
4121,False
4122,False
4123,True
4124,False
4125,False
4126,False
4127,True
4128,False
4129,False
4130,False
4131,True
4132,True
4133,True
4134,True
4135,False
4136,False
4137,True
4138,True
4139,False
4140,True
4141,False
4142,True
4143,True
4144,False
4145,True
4146,True
4147,True
4148,True
4149,False
4150,True
4151,True
4152,False
4153,True
4154,False
4155,False
4156,False
4157,True
4158,False
4159,False
4160,False
4161,True
4162,False
4163,True
4164,True
4165,False
4166,True
4167,True
4168,False
4169,False
4170,True
4171,False
4172,True
4173,False
4174,True
4175,True
4176,True
4177,True
4178,False
4179,False
4180,False
4181,False
4182,True
4183,False
4184,True
4185,True
4186,False
4187,True
4188,False
4189,True
4190,True
4191,True
4192,False
4193,False
4194,True
4195,True
4196,True
4197,False
4198,True
4199,True
4200,True
4201,True
4202,False
4203,False
4204,False
4205,True
4206,False
4207,False
4208,True
4209,True
4210,False
4211,False
4212,True
4213,False
4214,False
4215,True
4216,True
4217,False
4218,False
4219,False
4220,True
4221,False
4222,True
4223,True
4224,True
4225,True
4226,False
4227,True
4228,False
4229,True
4230,True
4231,True
4232,True
4233,False
4234,True
4235,True
4236,False
4237,True
4238,True
4239,True
4240,True
4241,False
4242,True
4243,False
4244,False
4245,True
4246,False
4247,True
4248,False
4249,True
4250,False
4251,True
4252,False
4253,False
4254,True
4255,False
4256,True
4257,True
4258,False
4259,True
4260,False
4261,False
4262,False
4263,True
4264,True
4265,False
4266,True
4267,True
4268,False
4269,False
4270,False
4271,False
4272,False
4273,True
4274,True
4275,True
4276,True
4277,True
4278,False
4279,True
4280,True
4281,True
4282,True
4283,False
4284,True
4285,True
4286,True
4287,False
4288,False
4289,True
4290,True
4291,True
4292,True
4293,True
4294,False
4295,False
4296,True
4297,False
4298,False
4299,True
4300,False
4301,False
4302,True
4303,False
4304,False
4305,False
4306,False
4307,True
4308,False
4309,True
4310,True
4311,True
4312,False
4313,True
4314,False
4315,True
4316,True
4317,True
4318,True
4319,False
4320,False
4321,True
4322,True
4323,True
4324,True
4325,True
4326,True
4327,True
4328,True
4329,True
4330,True
4331,False
4332,False
4333,False
4334,True
4335,True
4336,False
4337,False
4338,False
4339,False
4340,True
4341,False
4342,True
4343,True
4344,False
4345,False
4346,False
4347,True
4348,True
4349,False
4350,False
4351,True
4352,False
4353,False
4354,True
4355,False
4356,False
4357,True
4358,False
4359,False
4360,True
4361,False
4362,True
4363,False
4364,False
4365,True
4366,False
4367,True
4368,False
4369,False
4370,True
4371,False
4372,False
4373,True
4374,False
4375,False
4376,True
4377,False
4378,True
4379,False
4380,True
4381,False
4382,True
4383,True
4384,True
4385,True
4386,True
4387,False
4388,False
4389,False
4390,True
4391,False
4392,False
4393,True
4394,True
4395,False
4396,False
4397,False
4398,True
4399,True
4400,False
4401,False
4402,False
4403,False
4404,False
4405,True
4406,False
4407,True
4408,False
4409,True
4410,True
4411,False
4412,True
4413,True
4414,True
4415,True
4416,False
4417,False
4418,False
4419,True
4420,True
4421,True
4422,True
4423,True
4424,False
4425,True
4426,False
4427,False
4428,True
4429,True
4430,True
4431,True
4432,True
4433,True
4434,True
4435,True
4436,False
4437,False
4438,False
4439,False
4440,True
4441,True
4442,False
4443,True
4444,False
4445,True
4446,False
4447,False
4448,True
4449,True
4450,True
4451,True
4452,False
4453,True
4454,True
4455,False
4456,False
4457,False
4458,False
4459,False
4460,True
4461,False
4462,False
4463,False
4464,True
4465,False
4466,False
4467,False
4468,False
4469,True
4470,True
4471,False
4472,False
4473,True
4474,True
4475,True
4476,False
4477,False
4478,True
4479,True
4480,False
4481,False
4482,True
4483,False
4484,False
4485,True
4486,False
4487,False
4488,True
4489,True
4490,False
4491,True
4492,True
4493,False
4494,False
4495,True
4496,True
4497,True
4498,True
4499,False
4500,True
4501,False
4502,True
4503,True
4504,True
4505,True
4506,True
4507,False
4508,False
4509,True
4510,False
4511,True
4512,False
4513,False
4514,False
4515,False
4516,True
4517,True
4518,True
4519,False
4520,True
4521,True
4522,False
4523,True
4524,False
4525,True
4526,True
4527,False
4528,True
4529,True
4530,True
4531,False
4532,False
4533,True
4534,True
4535,True
4536,False
4537,False
4538,True
4539,True
4540,True
4541,True
4542,False
4543,True
4544,True
4545,True
4546,False
4547,False
4548,True
4549,False
4550,True
4551,True
4552,False
4553,False
4554,True
4555,False
4556,True
4557,True
4558,False
4559,True
4560,True
4561,False
4562,False
4563,False
4564,True
4565,False
4566,True
4567,False
4568,False
4569,False
4570,False
4571,False
4572,True
4573,True
4574,False
4575,True
4576,True
4577,False
4578,False
4579,True
4580,False
4581,True
4582,False
4583,True
4584,False
4585,True
4586,False
4587,True
4588,False
4589,False
4590,False
4591,True
4592,False
4593,True
4594,True
4595,True
4596,True
4597,True
4598,True
4599,True
4600,False
4601,True
4602,False
4603,False
4604,True
4605,False
4606,False
4607,False
4608,False
4609,True
4610,False
4611,False
4612,True
4613,False
4614,True
4615,False
4616,False
4617,True
4618,False
4619,True
4620,True
4621,True
4622,True
4623,False
4624,False
4625,True
4626,False
4627,True
4628,False
4629,True
4630,True
4631,True
4632,True
4633,False
4634,False
4635,False
4636,False
4637,True
4638,False
4639,True
4640,False
4641,True
4642,True
4643,True
4644,True
4645,False
4646,False
4647,True
4648,True
4649,True
4650,True
4651,False
4652,True
4653,True
4654,False
4655,False
4656,False
4657,False
4658,True
4659,False
4660,True
4661,False
4662,False
4663,False
4664,True
4665,True
4666,True
4667,True
4668,False
4669,True
4670,True
4671,True
4672,True
4673,True
4674,True
4675,True
4676,True
4677,True
4678,True
4679,True
4680,True
4681,True
4682,True
4683,True
4684,True
4685,False
4686,True
4687,False
4688,True
4689,True
4690,True
4691,True
4692,True
4693,True
4694,False
4695,True
4696,True
4697,False
4698,True
4699,True
4700,True
4701,True
4702,True
4703,True
4704,True
4705,True
4706,True
4707,True
4708,True
4709,False
4710,True
4711,False
4712,True
4713,True
4714,False
4715,True
4716,True
4717,False
4718,True
4719,False
4720,False
4721,True
4722,True
4723,True
4724,False
4725,True
4726,False
4727,True
4728,False
4729,False
4730,False
4731,False
4732,False
4733,True
4734,True
4735,False
4736,True
4737,False
4738,True
4739,False
4740,False
4741,True
4742,True
4743,False
4744,False
4745,True
4746,False
4747,False
4748,True
4749,False
4750,True
4751,True
4752,False
4753,True
4754,True
4755,False
4756,True
4757,True
4758,False
4759,True
4760,False
4761,False
4762,True
4763,False
4764,True
4765,False
4766,True
4767,False
4768,True
4769,False
4770,False
4771,True
4772,True
4773,True
4774,True
4775,True
4776,False
4777,False
4778,False
4779,True
4780,True
4781,True
4782,False
4783,True
4784,False
4785,False
4786,True
4787,True
4788,True
4789,False
4790,True
4791,True
4792,True
4793,True
4794,True
4795,False
4796,False
4797,False
4798,False
4799,False
4800,False
4801,True
4802,True
4803,True
4804,True
4805,True
4806,True
4807,False
4808,False
4809,True
4810,False
4811,True
4812,False
4813,False
4814,True
4815,True
4816,False
4817,True
4818,True
4819,True
4820,True
4821,True
4822,True
4823,False
4824,False
4825,False
4826,False
4827,True
4828,True
4829,True
4830,True
4831,True
4832,True
4833,False
4834,False
4835,False
4836,False
4837,True
4838,True
4839,True
4840,False
4841,False
4842,False
4843,True
4844,True
4845,True
4846,True
4847,True
4848,False
4849,False
4850,True
4851,False
4852,True
4853,False
4854,False
4855,False
4856,True
4857,True
4858,True
4859,True
4860,True
4861,False
4862,False
4863,False
4864,False
4865,False
4866,True
4867,True
4868,False
4869,True
4870,False
4871,True
4872,True
4873,True
4874,False
4875,False
4876,True
4877,True
4878,False
4879,False
4880,False
4881,False
4882,True
4883,True
4884,True
4885,False
4886,True
4887,False
4888,False
4889,False
4890,True
4891,True
4892,False
4893,False
4894,True
4895,True
4896,True
4897,True
4898,False
4899,False
4900,True
4901,False
4902,True
4903,True
4904,True
4905,False
4906,True
4907,False
4908,True
4909,False
4910,True
4911,False
4912,False
4913,True
4914,True
4915,False
4916,False
4917,False
4918,False
4919,True
4920,True
4921,False
4922,False
4923,True
4924,True
4925,True
4926,False
4927,False
4928,False
4929,False
4930,False
4931,False
4932,False
4933,True
4934,False
4935,False
4936,False
4937,True
4938,True
4939,True
4940,False
4941,True
4942,True
4943,True
4944,False
4945,False
4946,False
4947,True
4948,True
4949,True
4950,False
4951,True
4952,False
4953,True
4954,False
4955,False
4956,False
4957,True
4958,True
4959,True
4960,True
4961,False
4962,False
4963,True
4964,True
4965,True
4966,True
4967,False
4968,False
4969,False
4970,True
4971,True
4972,True
4973,False
4974,True
4975,True
4976,True
4977,True
4978,False
4979,True
4980,False
4981,False
4982,True
4983,False
4984,False
4985,True
4986,False
4987,True
4988,False
4989,True
4990,False
4991,True
4992,False
4993,True
4994,True
4995,False
4996,False
4997,True
4998,True
4999,False
5000,True
5001,False
5002,False
5003,True
5004,False
5005,True
5006,True
5007,True
5008,False
5009,True
5010,False
5011,True
5012,True
5013,False
5014,True
5015,True
5016,True
5017,False
5018,True
5019,True
5020,True
5021,False
5022,False
5023,False
5024,False
5025,False
5026,True
5027,False
5028,False
5029,False
5030,True
5031,False
5032,False
5033,False
5034,True
5035,False
5036,True
5037,True
5038,False
5039,True
5040,True
5041,True
5042,True
5043,True
5044,False
5045,False
5046,True
5047,False
5048,True
5049,False
5050,False
5051,False
5052,True
5053,False
5054,True
5055,False
5056,True
5057,True
5058,False
5059,True
5060,False
5061,False
5062,True
5063,False
5064,True
5065,False
5066,False
5067,False
5068,True
5069,True
5070,False
5071,False
5072,True
5073,True
5074,False
5075,True
5076,False
5077,True
5078,False
5079,True
5080,True
5081,False
5082,True
5083,True
5084,True
5085,False
5086,False
5087,True
5088,False
5089,True
5090,True
5091,False
5092,False
5093,False
5094,True
5095,False
5096,True
5097,False
5098,False
5099,True
5100,False
5101,True
5102,False
5103,False
5104,True
5105,True
5106,False
5107,True
5108,False
5109,True
5110,True
5111,True
5112,False
5113,False
5114,True
5115,False
5116,True
5117,False
5118,False
5119,True
5120,False
5121,True
5122,True
5123,False
5124,False
5125,True
5126,False
5127,True
5128,True
5129,True
5130,False
5131,False
5132,False
5133,False
5134,False
5135,True
5136,True
5137,False
5138,False
5139,False
5140,True
5141,False
5142,True
5143,False
5144,False
5145,False
5146,True
5147,False
5148,True
5149,False
5150,True
5151,True
5152,True
5153,True
5154,False
5155,True
5156,False
5157,True
5158,False
5159,False
5160,False
5161,False
5162,False
5163,False
5164,True
5165,False
5166,True
5167,True
5168,True
5169,False
5170,True
5171,False
5172,False
5173,False
5174,True
5175,False
5176,True
5177,False
5178,False
5179,False
5180,True
5181,False
5182,False
5183,True
5184,False
5185,False
5186,False
5187,False
5188,False
5189,False
5190,True
5191,True
5192,False
5193,True
5194,False
5195,False
5196,False
5197,False
5198,True
5199,True
5200,False
5201,False
5202,True
5203,True
5204,True
5205,False
5206,False
5207,True
5208,True
5209,True
5210,False
5211,True
5212,False
5213,False
5214,True
5215,False
5216,True
5217,True
5218,False
5219,True
5220,False
5221,True
5222,False
5223,False
5224,True
5225,True
5226,False
5227,False
5228,False
5229,False
5230,True
5231,True
5232,True
5233,False
5234,True
5235,True
5236,False
5237,True
5238,False
5239,False
5240,False
5241,False
5242,False
5243,True
5244,False
5245,False
5246,False
5247,True
5248,True
5249,True
5250,True
5251,False
5252,False
5253,True
5254,True
5255,False
5256,True
5257,True
5258,False
5259,False
5260,False
5261,True
5262,True
5263,False
5264,False
5265,True
5266,True
5267,True
5268,True
5269,False
5270,True
5271,False
5272,True
5273,False
5274,True
5275,False
5276,True
5277,True
5278,True
5279,True
5280,True
5281,False
5282,False
5283,False
5284,False
5285,True
5286,True
5287,True
5288,True
5289,False
5290,False
5291,True
5292,False
5293,False
5294,True
5295,False
5296,True
5297,False
5298,True
5299,True
5300,True
5301,False
5302,True
5303,True
5304,True
5305,True
5306,False
5307,False
5308,True
5309,False
5310,True
5311,False
5312,True
5313,True
5314,True
5315,False
5316,False
5317,True
5318,True
5319,False
5320,False
5321,True
5322,False
5323,True
5324,True
5325,False
5326,True
5327,False
5328,False
5329,True
5330,False
5331,True
5332,True
5333,True
5334,False
5335,False
5336,False
5337,True
5338,True
5339,True
5340,True
5341,False
5342,True
5343,False
5344,True
5345,True
5346,True
5347,True
5348,False
5349,True
5350,True
5351,True
5352,True
5353,False
5354,False
5355,False
5356,True
5357,True
5358,False
5359,False
5360,True
5361,True
5362,True
5363,False
5364,False
5365,True
5366,True
5367,True
5368,False
5369,False
5370,False
5371,False
5372,True
5373,False
5374,False
5375,False
5376,True
5377,False
5378,True
5379,True
5380,True
5381,False
5382,False
5383,False
5384,True
5385,True
5386,True
5387,False
5388,False
5389,False
5390,False
5391,True
5392,False
5393,True
5394,True
5395,False
5396,False
5397,False
5398,False
5399,True
5400,True
5401,False
5402,True
5403,False
5404,False
5405,False
5406,True
5407,False
5408,False
5409,False
5410,False
5411,False
5412,True
5413,True
5414,False
5415,True
5416,False
5417,False
5418,True
5419,False
5420,False
5421,False
5422,True
5423,False
5424,False
5425,True
5426,False
5427,False
5428,False
5429,True
5430,False
5431,True
5432,False
5433,False
5434,True
5435,False
5436,False
5437,False
5438,True
5439,False
5440,True
5441,True
5442,False
5443,False
5444,True
5445,False
5446,True
5447,False
5448,False
5449,False
5450,True
5451,False
5452,True
5453,True
5454,False
5455,False
5456,True
5457,True
5458,True
5459,True
5460,True
5461,False
5462,True
5463,False
5464,False
5465,False
5466,False
5467,False
5468,False
5469,True
5470,True
5471,True
5472,True
5473,True
5474,True
5475,True
5476,False
5477,True
5478,True
5479,False
5480,True
5481,True
5482,True
5483,False
5484,True
5485,True
5486,False
5487,False
5488,False
5489,False
5490,True
5491,True
5492,True
5493,True
5494,True
5495,False
5496,False
5497,False
5498,True
5499,False
5500,True
5501,False
5502,False
5503,False
5504,False
5505,True
5506,False
5507,False
5508,False
5509,True
5510,False
5511,True
5512,False
5513,False
5514,True
5515,True
5516,True
5517,False
5518,True
5519,True
5520,True
5521,False
5522,False
5523,True
5524,True
5525,True
5526,False
5527,True
5528,True
5529,False
5530,True
5531,False
5532,True
5533,False
5534,True
5535,False
5536,True
5537,False
5538,True
5539,False
5540,True
5541,True
5542,True
5543,True
5544,False
5545,True
5546,False
5547,False
5548,False
5549,True
5550,True
5551,False
5552,False
5553,True
5554,True
5555,False
5556,False
5557,True
5558,True
5559,False
5560,True
5561,True
5562,True
5563,True
5564,True
5565,False
5566,True
5567,True
5568,False
5569,True
5570,True
5571,True
5572,False
5573,False
5574,False
5575,True
5576,False
5577,True
5578,True
5579,False
5580,False
5581,True
5582,True
5583,True
5584,True
5585,False
5586,False
5587,False
5588,False
5589,False
5590,True
5591,True
5592,False
5593,True
5594,False
5595,True
5596,True
5597,True
5598,False
5599,False
5600,True
5601,False
5602,False
5603,False
5604,False
5605,True
5606,True
5607,True
5608,True
5609,True
5610,False
5611,True
5612,False
5613,False
5614,False
5615,False
5616,False
5617,False
5618,False
5619,False
5620,True
5621,False
5622,False
5623,False
5624,True
5625,False
5626,False
5627,False
5628,True
5629,False
5630,False
5631,False
5632,True
5633,True
5634,True
5635,False
5636,False
5637,True
5638,True
5639,False
5640,False
5641,False
5642,True
5643,False
5644,True
5645,False
5646,False
5647,False
5648,True
5649,True
5650,True
5651,False
5652,True
5653,False
5654,False
5655,True
5656,True
5657,False
5658,False
5659,True
5660,True
5661,True
5662,False
5663,True
5664,False
5665,False
5666,True
5667,False
5668,False
5669,True
5670,True
5671,True
5672,True
5673,False
5674,True
5675,False
5676,False
5677,False
5678,False
5679,True
5680,False
5681,False
5682,True
5683,True
5684,True
5685,False
5686,True
5687,True
5688,True
5689,False
5690,False
5691,False
5692,False
5693,False
5694,False
5695,True
5696,True
5697,True
5698,True
5699,True
5700,True
5701,False
5702,False
5703,True
5704,False
5705,False
5706,False
5707,True
5708,True
5709,True
5710,False
5711,False
5712,True
5713,False
5714,False
5715,False
5716,False
5717,False
5718,False
5719,True
5720,False
5721,True
5722,False
5723,False
5724,True
5725,False
5726,True
5727,False
5728,True
5729,False
5730,True
5731,False
5732,False
5733,True
5734,True
5735,False
5736,True
5737,True
5738,True
5739,False
5740,False
5741,True
5742,True
5743,False
5744,True
5745,False
5746,True
5747,False
5748,False
5749,True
5750,False
5751,True
5752,False
5753,True
5754,True
5755,True
5756,False
5757,True
5758,False
5759,False
5760,False
5761,True
5762,True
5763,False
5764,False
5765,True
5766,True
5767,True
5768,True
5769,False
5770,False
5771,True
5772,False
5773,True
5774,True
5775,True
5776,True
5777,False
5778,True
5779,False
5780,False
5781,False
5782,True
5783,True
5784,False
5785,True
5786,True
5787,False
5788,False
5789,True
5790,False
5791,True
5792,True
5793,False
